category,score
interop-2021-transforms,976
interop-2022-scrolling,941
interop-2022-subgrid,881
interop-2023-color,989
interop-2023-contain,824
interop-2023-container,877
interop-2023-cssborderimage,1000
interop-2023-cssmasking,891
interop-2023-events,603
interop-2023-flexbox,939
interop-2023-fonts,999
interop-2023-forms,857
interop-2023-grid,906
interop-2023-has,923
interop-2023-inert,1000
interop-2023-mathfunctions,997
interop-2023-mediaqueries,1000
interop-2023-modules,945
interop-2023-motion,713
interop-2023-offscreencanvas,880
interop-2023-property,937
interop-2023-pseudos,969
interop-2023-url,995
interop-2023-webcodecs,833
interop-2023-webcompat,1000
interop-2023-webcomponents,954
