category,score
interop-2023-events,988
interop-2024-layout,985
interop-2025-anchor-positioning,147
interop-2025-backdrop-filter,1000
interop-2025-core-web-vitals,973
interop-2025-details,978
interop-2025-modules,1000
interop-2025-navigation,4
interop-2025-remove-mutation-events,1000
interop-2025-scope,900
interop-2025-scrollend,964
interop-2025-storageaccess,954
interop-2025-textdecoration,1000
interop-2025-urlpattern,971
interop-2025-view-transitions,804
interop-2025-webassembly,1000
interop-2025-webcompat,986
interop-2025-webrtc,794
interop-2025-writingmodes,987
