category,score
interop-2021-transforms,979
interop-2022-scrolling,948
interop-2022-subgrid,120
interop-2023-color,975
interop-2023-contain,980
interop-2023-container,978
interop-2023-cssborderimage,946
interop-2023-cssmasking,698
interop-2023-events,630
interop-2023-flexbox,994
interop-2023-fonts,962
interop-2023-forms,878
interop-2023-grid,994
interop-2023-has,974
interop-2023-inert,1000
interop-2023-mathfunctions,716
interop-2023-mediaqueries,1000
interop-2023-modules,972
interop-2023-motion,632
interop-2023-offscreencanvas,935
interop-2023-property,974
interop-2023-pseudos,946
interop-2023-url,834
interop-2023-webcodecs,986
interop-2023-webcompat,741
interop-2023-webcomponents,925
